location_key,date,place_id,wikidata_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
ZA_WC,2020-09-08,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,230,20,108053,3994,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-26,-15,-17,-48,-34,13,13.416667,11.111111,22.861111,0.0,11.555556,88.755412
ZA_WC,2020-09-09,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,171,22,108224,4016,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-27,-16,-21,-49,-32,12,16.222222,14.111111,25.0,0.0,12.444444,78.324552
ZA_WC,2020-09-10,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,219,6,108443,4022,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-26,-9,-32,-49,-33,13,15.512346,13.654321,21.265432,1.411111,11.919753,79.81587
ZA_WC,2020-09-11,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,179,18,108622,4040,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-28,-15,-31,-49,-32,11,16.755556,14.116667,21.4,1.2192,13.022222,79.427504
ZA_WC,2020-09-12,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,50,13,108672,4053,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-26,-14,-11,-46,-14,7,17.938272,13.481481,26.790123,0.028222,12.555556,71.179903
ZA_WC,2020-09-13,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,46,6,108718,4059,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-40,-23,-52,-59,-17,7,14.092593,11.691358,26.679012,2.003778,8.746914,70.607285
ZA_WC,2020-09-14,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,235,7,108953,4066,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-33,-23,-36,-51,-31,14,12.401235,8.716049,17.469136,5.136444,7.135802,70.49738
ZA_WC,2020-09-15,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,179,13,109132,4079,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-25,-14,-26,-49,-31,13,11.583333,5.172222,18.122222,1.524,6.127778,69.345596
ZA_WC,2020-09-16,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,192,9,109324,4088,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-29,-17,-36,-50,-32,13,12.472222,7.383333,19.161111,0.2286,8.188889,75.538073
ZA_WC,2020-09-17,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,191,12,109515,4100,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-26,-12,-26,-50,-32,13,13.833333,8.383333,20.85,1.0414,9.466667,75.12607
ZA_WC,2020-09-18,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,188,7,109703,4107,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-29,-17,-36,-50,-31,12,13.987654,7.407407,21.512346,0.028222,9.709877,75.622357
ZA_WC,2020-09-19,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,51,4,109754,4111,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-26,-15,-19,-49,-14,8,15.302469,10.91358,21.654321,0.0,9.240741,67.228689
ZA_WC,2020-09-20,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,26,6,109780,4117,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-40,-24,-52,-60,-19,9,14.148148,11.222222,20.839506,0.536222,8.580247,69.372311
ZA_WC,2020-09-21,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,223,4,110003,4121,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-30,-21,-32,-49,-32,14,13.45,8.727778,20.116667,0.3048,5.894444,60.578574
ZA_WC,2020-09-22,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,232,17,110235,4138,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-29,-18,-28,-48,-32,13,14.255556,5.511111,23.372222,0.0,7.611111,65.22627
ZA_WC,2020-09-23,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,187,13,110422,4151,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-22,-7,-24,-45,-32,10,15.277778,7.783333,25.038889,0.0,10.055556,72.013669
ZA_WC,2020-09-24,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,42,4,110464,4155,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-32,-12,4,-61,-70,20,15.572222,8.083333,25.1,0.0,10.005556,71.065304
ZA_WC,2020-09-25,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,168,4,110632,4159,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-25,-3,-46,-53,-45,16,13.138889,9.327778,21.944444,6.0452,8.061111,71.607123
ZA_WC,2020-09-26,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,46,1,110678,4160,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-22,-6,-36,-46,-17,9,11.233333,7.638889,18.638889,5.1054,5.161111,66.48353
ZA_WC,2020-09-27,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,38,3,110716,4163,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-28,-11,-38,-52,-15,5,11.172222,5.811111,17.161111,1.7018,4.938889,65.682743
ZA_WC,2020-09-28,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,203,4,110919,4167,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-27,-12,-42,-46,-31,13,12.188889,5.094444,18.722222,0.2794,6.016667,66.337342
ZA_WC,2020-09-29,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,163,6,111082,4173,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-24,-10,-40,-45,-30,13,14.092593,8.876543,19.555556,0.338667,7.006173,62.534604
ZA_WC,2020-09-30,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,169,9,111251,4182,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-20,-3,-40,-42,-30,11,13.271605,7.117284,19.462963,0.028222,7.290123,67.172656
ZA_WC,2020-10-01,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,203,6,111454,4188,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-23,0,-55,-43,-30,12,12.927778,11.133333,18.916667,7.112,8.105556,73.341724
ZA_WC,2020-10-02,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,209,8,111663,4196,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-23,-1,-54,-42,-28,10,13.845679,12.265432,15.895062,3.96875,9.820988,77.709411
ZA_WC,2020-10-03,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,64,7,111727,4203,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-19,-4,-36,-38,-12,5,16.166667,13.098765,19.962963,7.055556,12.580247,79.950293
ZA_WC,2020-10-04,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,43,1,111770,4204,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-24,-8,-21,-45,-13,3,17.567901,12.635802,23.882716,0.508,13.0,75.033485
ZA_WC,2020-10-05,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,282,4,112052,4208,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-26,-10,-41,-41,-29,10,17.340278,11.673611,24.75,0.0635,13.173611,77.154173
ZA_WC,2020-10-06,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,210,15,112262,4223,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-25,-9,-38,-41,-29,10,18.203704,13.839506,25.006173,0.0,13.290123,73.331089
ZA_WC,2020-10-07,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,257,8,112519,4231,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-23,-7,-36,-43,-28,10,16.6,13.005556,24.261111,0.8128,13.061111,79.848202
ZA_WC,2020-10-08,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,285,8,112804,4239,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-24,-5,-37,-43,-28,11,16.377778,12.638889,22.666667,0.0,11.9,75.035085
ZA_WC,2020-10-09,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,313,5,113117,4244,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-26,-8,-51,-45,-27,11,13.302469,10.808642,22.098765,6.208889,8.524691,73.42463
ZA_WC,2020-10-10,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,103,8,113220,4252,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-24,-10,-38,-44,-11,8,14.291667,10.805556,19.277778,9.23925,7.319444,63.484048
ZA_WC,2020-10-11,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,28,1,113248,4253,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-29,-14,-28,-52,-12,6,15.277778,9.597222,21.465278,0.508,6.645833,57.388344
ZA_WC,2020-10-12,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,336,7,113584,4260,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-29,-16,-34,-43,-28,12,16.839506,7.654321,25.808642,0.056444,7.771605,56.655397
ZA_WC,2020-10-13,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,302,11,113886,4271,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-29,-16,-40,-45,-28,13,16.296296,11.839506,25.395062,0.564444,8.351852,60.056766
ZA_WC,2020-10-14,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,255,5,114141,4276,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-26,-13,-30,-42,-27,12,16.91358,9.783951,25.123457,0.0,9.45679,62.567104
ZA_WC,2020-10-15,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,235,4,114376,4280,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-24,-5,-42,-42,-28,12,17.469136,10.302469,25.962963,0.0,11.62963,69.376195
ZA_WC,2020-10-16,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,263,0,114639,4280,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-23,-3,-34,-42,-26,10,19.183333,12.466667,28.261111,0.0254,11.205556,62.004407
ZA_WC,2020-10-17,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,72,0,114711,4280,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-26,-11,-32,-43,-12,8,17.35,11.533333,28.422222,0.0254,12.366667,73.463917
ZA_WC,2020-10-18,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,70,0,114781,4280,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-33,-15,-37,-52,-14,6,16.882716,12.395062,24.944444,0.084667,11.635802,71.519682
ZA_WC,2020-10-19,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,333,8,115114,4288,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-32,-18,-44,-45,-27,13,16.272222,12.805556,22.305556,0.0,10.427778,68.918682
ZA_WC,2020-10-20,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,332,8,115446,4296,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-30,-16,-42,-45,-28,13,16.080247,11.265432,22.012346,1.128889,9.290123,64.673379
ZA_WC,2020-10-21,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,274,5,115720,4301,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-27,-14,-33,-45,-27,12,16.148148,6.728395,25.185185,0.112889,8.685185,62.533764
ZA_WC,2020-10-22,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,349,15,116069,4316,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-25,-9,-35,-43,-27,12,18.759259,12.444444,26.32716,0.084667,12.339506,67.393317
ZA_WC,2020-10-23,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,304,1,116373,4317,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-19,0,-34,-42,-26,9,19.746914,16.067901,26.962963,0.0,15.290123,76.006264
ZA_WC,2020-10-24,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,94,6,116467,4323,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-18,-3,-27,-42,-9,6,19.376543,15.611111,26.555556,0.0,14.944444,76.283124
ZA_WC,2020-10-25,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,44,2,116511,4325,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-25,-7,-36,-50,-11,5,17.623457,14.864198,25.388889,0.141111,12.549383,72.390683
ZA_WC,2020-10-26,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,276,7,116787,4332,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-22,-9,-28,-43,-32,12,19.080247,15.234568,24.833333,0.112889,13.888889,72.631607
ZA_WC,2020-10-27,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,257,11,117044,4343,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-18,-3,-30,-43,-32,12,18.697531,14.302469,25.981481,0.112889,13.351852,71.740455
ZA_WC,2020-10-28,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,237,10,117281,4353,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-18,-4,-30,-41,-31,12,18.564815,14.111111,24.787037,0.127,11.185185,62.611991
ZA_WC,2020-10-29,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,279,0,117560,4353,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-18,0,-41,-41,-33,13,15.935185,13.222222,22.888889,1.016,8.388889,61.046337
ZA_WC,2020-10-30,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,253,4,117813,4357,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-14,6,-34,-40,-31,9,15.314815,7.935185,20.925926,0.127,5.416667,52.010535
ZA_WC,2020-10-31,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,96,4,117909,4361,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-15,0,-28,-36,-8,5,16.298611,9.6875,23.083333,0.0,7.118056,55.835823
ZA_WC,2020-11-01,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,36,4,117945,4365,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-19,0,-26,-43,-8,3,18.962963,11.098765,26.481481,0.0,11.228395,62.962923
ZA_WC,2020-11-02,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,334,4,118279,4369,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-23,-7,-32,-38,-25,11,21.092593,15.530864,28.45679,0.0,13.981481,65.951915
ZA_WC,2020-11-03,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,315,11,118594,4380,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-21,-5,-36,-39,-25,11,21.027778,15.791667,29.430556,0.0,14.979167,69.705898
ZA_WC,2020-11-04,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,277,4,118871,4384,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-21,-5,-36,-39,-24,11,20.5625,16.923611,28.993056,0.0635,15.020833,71.529638
ZA_WC,2020-11-05,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,371,5,119242,4389,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-22,-2,-43,-39,-25,12,20.25,17.574074,26.055556,1.778,16.074074,77.309513
ZA_WC,2020-11-06,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,266,4,119508,4393,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-26,-6,-55,-42,-25,11,14.555556,11.625,24.666667,0.41275,10.319444,76.022964
ZA_WC,2020-11-07,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,135,4,119643,4397,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-24,-9,-51,-43,-9,9,17.333333,11.412698,23.206349,9.724571,9.952381,62.162599
ZA_WC,2020-11-08,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,64,0,119707,4397,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-35,-16,-60,-53,-13,8,13.416667,11.229167,21.923611,3.39725,9.402778,77.12925
ZA_WC,2020-11-09,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,485,6,120192,4403,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-28,-14,-41,-42,-25,12,13.515873,8.452381,18.912698,3.302,4.761905,55.674658
ZA_WC,2020-11-10,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,473,15,120665,4418,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-26,-13,-40,-43,-26,12,14.981481,8.203704,21.549383,0.084667,6.524691,57.421787
ZA_WC,2020-11-11,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,467,4,121132,4422,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-24,-11,-31,-41,-25,11,17.228395,9.432099,24.580247,0.0,9.530864,61.400391
ZA_WC,2020-11-12,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,474,8,121606,4430,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-23,-7,-25,-38,-26,11,21.067901,13.592593,29.790123,0.0,11.87037,57.535597
ZA_WC,2020-11-13,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,463,11,122069,4441,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-21,-3,-38,-40,-24,9,19.819444,12.666667,30.097222,0.03175,11.423611,60.779001
ZA_WC,2020-11-14,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,184,8,122253,4449,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-23,-7,-41,-40,-8,8,15.763889,11.777778,26.458333,0.0,9.458333,66.430313
ZA_WC,2020-11-15,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,132,4,122385,4453,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-28,-10,-40,-48,-10,6,15.987654,11.283951,22.820988,0.141111,8.740741,62.267972
ZA_WC,2020-11-16,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,818,11,123203,4464,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-28,-15,-42,-40,-25,12,16.777778,12.222222,21.798611,0.635,10.048611,64.610424
ZA_WC,2020-11-17,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,584,11,123787,4475,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-27,-14,-41,-42,-25,12,17.743056,15.277778,23.277778,3.955143,13.701389,77.88742
ZA_WC,2020-11-18,ChIJ841peohdzB0Ri6I2IY95juk,Q127167,ZA,South Africa,WC,Western Cape,ZA,ZAF,1,663,12,124450,4487,,7113776,3691344,3683467,1222161,1122560,1279498,1299900,1019290,698674,465158,205867,61704,80501,-34.0,20.0,129462,-26,-13,-42,-41,-25,12,16.594444,13.605556,22.288889,6.5532,11.966667,75.075176
